,pattern,alpha,train_rmse,test_rmse
10205,PATT0003402,0.1,0.7352338086707998,0.7285209120787673
10206,PATT0003403,0.001,0.6470372963334525,0.6471434279561641
10207,PATT0003403,0.01,0.6515593294462334,0.6500261176724328
10208,PATT0003403,0.1,0.7096696693184714,0.7061472767480936
10209,PATT0003404,0.001,0.6157824127951129,0.6140142309477282
10210,PATT0003404,0.01,0.6204478208427364,0.6169859596887366
10211,PATT0003404,0.1,0.6730535940889877,0.6682758154766167
10212,PATT0003405,0.001,0.6396906871593634,0.6380927555130137
10213,PATT0003405,0.01,0.6443308201701025,0.6413399844866442
10214,PATT0003405,0.1,0.7082099750312998,0.7045142349325686
10215,PATT0003406,0.001,0.6172593221899905,0.6144412036644019
10216,PATT0003406,0.01,0.6224008550214035,0.6179831200459396
10217,PATT0003406,0.1,0.6944340247366839,0.689985394528648
10218,PATT0003407,0.001,0.6418798147989936,0.6410379082364589
10219,PATT0003407,0.01,0.6465560168324817,0.6442921250780743
10220,PATT0003407,0.1,0.7094013106054234,0.7058945051307511
10221,PATT0003408,0.001,0.6161461541151454,0.614484834278369
10222,PATT0003408,0.01,0.620597135765985,0.616936188172107
10223,PATT0003408,0.1,0.6730535940889877,0.6682758154766167
10224,PATT0003409,0.001,0.6403572653775363,0.6393482778413534
10225,PATT0003409,0.01,0.6448043453687948,0.6419112388951196
10226,PATT0003409,0.1,0.7082099750312998,0.7045142349325686
10227,PATT0003410,0.001,0.617774192351823,0.6153035946565584
10228,PATT0003410,0.01,0.6226998626947534,0.6182924675693702
10229,PATT0003410,0.1,0.6944340247366839,0.689985394528648
10230,PATT0003411,0.001,0.6423081314827426,0.6422357138123336
10231,PATT0003411,0.01,0.6468414616400172,0.6446766965605453
10232,PATT0003411,0.1,0.7094013106054234,0.7058945051307511
10233,PATT0003412,0.001,0.6135200056158611,0.6109374674788312
10234,PATT0003412,0.01,0.618124468742659,0.6137220618755833
10235,PATT0003412,0.1,0.6730535940889877,0.6682758154766167
10236,PATT0003413,0.001,0.6038690846762048,0.6011580114548242
10237,PATT0003413,0.01,0.6088703776979815,0.6040974035546377
10238,PATT0003413,0.1,0.671925116385279,0.6671295619002076
10239,PATT0003414,0.001,0.6113474134497945,0.6097859419001673
10240,PATT0003414,0.01,0.6160295188868301,0.6123147259081115
10241,PATT0003414,0.1,0.6725597361631442,0.6678208204616458
10242,PATT0003415,0.001,0.6155634120723259,0.6124360628420873
10243,PATT0003415,0.01,0.6205953622315498,0.6156048696489668
10244,PATT0003415,0.1,0.6944340078822662,0.6899853788415764
10245,PATT0003416,0.001,0.6357271331259002,0.6341380722210113
10246,PATT0003416,0.01,0.6403069991092751,0.6369092120266896
10247,PATT0003416,0.1,0.7078847431190132,0.7042062647538768
10248,PATT0003417,0.001,0.6136162324917553,0.611039332633564
10249,PATT0003417,0.01,0.6186861738228551,0.614068817975488
10250,PATT0003417,0.1,0.6938231041343502,0.689398029954986
10251,PATT0003418,0.001,0.6475449538688439,0.6450972720828767
10252,PATT0003418,0.01,0.6525940400021084,0.6481951198014496
10253,PATT0003418,0.1,0.7268062434380262,0.7212334102738419
10254,PATT0003419,0.001,0.6720022125865674,0.6695826522199511
10255,PATT0003419,0.01,0.6770835002095624,0.6731017389259826
10256,PATT0003419,0.1,0.7616053762087074,0.7558446701763882
10257,PATT0003420,0.001,0.6504433087905895,0.6474577383860426
10258,PATT0003420,0.01,0.6560014449481338,0.6512511714454599
10259,PATT0003420,0.1,0.7473199610297833,0.7410365134027154
10260,PATT0003421,0.001,0.670766757307825,0.6688117721473256
10261,PATT0003421,0.01,0.6758877453957026,0.6719840602571543
10262,PATT0003421,0.1,0.7606889767241882,0.7552667821754443
10263,PATT0003422,0.001,0.645056182429737,0.6425456292606728
10264,PATT0003422,0.01,0.6502763017022818,0.6458839801002968
10265,PATT0003422,0.1,0.7268062434380262,0.7212334102738419
10266,PATT0003423,0.001,0.6351475672063003,0.6329223864779859
10267,PATT0003423,0.01,0.6406308945974584,0.6361845035327819
10268,PATT0003423,0.1,0.7257106059700453,0.720106086258939
10269,PATT0003424,0.001,0.6403134149634301,0.6385974500807133
10270,PATT0003424,0.01,0.6456065720978941,0.641535665348264
10271,PATT0003424,0.1,0.7237900081182449,0.718566284428059
10272,PATT0003425,0.001,0.6482658556607508,0.6452948709694746
10273,PATT0003425,0.01,0.6539027346464256,0.6491731497508678
10274,PATT0003425,0.1,0.7473199236878122,0.7410365010080289
10275,PATT0003426,0.001,0.6646278785916451,0.6621726410827583
10276,PATT0003426,0.01,0.6698674272415077,0.665721650418605
10277,PATT0003426,0.1,0.7592077285853233,0.753694199067171
10278,PATT0003427,0.001,0.6435573487200538,0.6413436431749683
10279,PATT0003427,0.01,0.6491672255566504,0.6448933386226476
10280,PATT0003427,0.1,0.7443733465200044,0.738331797370641
10281,PATT0003428,0.001,0.6458114906573001,0.6431882999071752
10282,PATT0003428,0.01,0.6508147503534556,0.6461614937497713
10283,PATT0003428,0.1,0.7268062434380262,0.7212334102738419
10284,PATT0003429,0.001,0.6358573575542962,0.6331827735378914
10285,PATT0003429,0.01,0.6412156618881262,0.6361682558359575
10286,PATT0003429,0.1,0.7257106059700453,0.720106086258939
10287,PATT0003430,0.001,0.6409868968033126,0.6393579183371731
10288,PATT0003430,0.01,0.6460681111741973,0.6419340701152355
10289,PATT0003430,0.1,0.7237900081182449,0.718566284428059
10290,PATT0003431,0.001,0.6492800384417705,0.6462357301245689
10291,PATT0003431,0.01,0.6547478558275963,0.649794870677597
10292,PATT0003431,0.1,0.7473199236878122,0.7410365010080289
10293,PATT0003432,0.001,0.6654163782586253,0.6636194085258497
10294,PATT0003432,0.01,0.670538637326748,0.6664820139201914
10295,PATT0003432,0.1,0.7592077285853233,0.753694199067171
10296,PATT0003433,0.001,0.6444895757538226,0.6424395381197172
10297,PATT0003433,0.01,0.6499006557601793,0.6456505375541363
10298,PATT0003433,0.1,0.7443733465200044,0.738331797370641
10299,PATT0003434,0.001,0.6346544418628918,0.6323325360586662
10300,PATT0003434,0.01,0.6401702412903987,0.6354700418372912
10301,PATT0003434,0.1,0.7257106059700453,0.720106086258939
10302,PATT0003435,0.001,0.6387189380696726,0.6369480776436862
10303,PATT0003435,0.01,0.643902964248391,0.6396923708378548
10304,PATT0003435,0.1,0.7237900081182449,0.718566284428059
10305,PATT0003436,0.001,0.6294336704431005,0.628048055343587
10306,PATT0003436,0.01,0.6350656297734855,0.6308932948993204
10307,PATT0003436,0.1,0.7227308421600445,0.7174730393851221
10308,PATT0003437,0.001,0.6423949692239467,0.6401274044558196
10309,PATT0003437,0.01,0.647888545318125,0.6434035385906891
10310,PATT0003437,0.1,0.7443733277833815,0.7383317871664702
10311,PATT0003438,0.001,0.6472661734671474,0.6427760852086177
10312,PATT0003438,0.01,0.6509055816488536,0.6450281637468367
10313,PATT0003438,0.1,0.6945699186130216,0.6892914880090911
10314,PATT0003439,0.001,0.6099368531410111,0.6060056542698481
10315,PATT0003439,0.01,0.6140431054275319,0.608416367748651
10316,PATT0003439,0.1,0.6662877075800926,0.6608906738272207
10317,PATT0003440,0.001,0.6344587544184613,0.628711393054897
10318,PATT0003440,0.01,0.6384427951675575,0.6314140171517038
10319,PATT0003440,0.1,0.693485782524351,0.6881254567163826
10320,PATT0003441,0.001,0.6157390711761734,0.6103869729618026
10321,PATT0003441,0.01,0.6204056872047282,0.6133832594790224
10322,PATT0003441,0.1,0.6843692360525725,0.6787112050650097
10323,PATT0003442,0.001,0.6421397980598545,0.6359279613798152
10324,PATT0003442,0.01,0.6460422143057964,0.6388307025693045
10325,PATT0003442,0.1,0.6945600844289992,0.6892823649935533
10326,PATT0003443,0.001,0.6102918474641669,0.6062695138040705
10327,PATT0003443,0.01,0.614192650452303,0.6083050619958899
10328,PATT0003443,0.1,0.6662877075800926,0.6608906738272207
10329,PATT0003444,0.001,0.635413807433336,0.6299082234500976
10330,PATT0003444,0.01,0.6391513276202987,0.6320691066882239
10331,PATT0003444,0.1,0.693485782524351,0.6881254567163826
10332,PATT0003445,0.001,0.6162516515074793,0.6110610383545866
10333,PATT0003445,0.01,0.6207259898780707,0.6135690994227463
10334,PATT0003445,0.1,0.6843692360525725,0.6787112050650097
10335,PATT0003446,0.001,0.6428224904484299,0.6370900293822944
10336,PATT0003446,0.01,0.6465261224677186,0.6393614910254489
10337,PATT0003446,0.1,0.6945600844289992,0.6892823649935533
10338,PATT0003447,0.001,0.6070371491546152,0.6023353595653664
10339,PATT0003447,0.01,0.6112163079493123,0.6048135522374567
10340,PATT0003447,0.1,0.6662877075800926,0.6608906738272208
10341,PATT0003448,0.001,0.600941631351232,0.5967026086608035
10342,PATT0003448,0.01,0.6056084379047226,0.599334942359078
10343,PATT0003448,0.1,0.6662877075800926,0.6608906738272208
10344,PATT0003449,0.001,0.6059847432483378,0.6019499297888382
10345,PATT0003449,0.01,0.6101389009187335,0.6042114647430027
10346,PATT0003449,0.1,0.6659499973427637,0.6605804332595848
10347,PATT0003450,0.001,0.612825394050618,0.6071155714668981
10348,PATT0003450,0.01,0.6175131846669171,0.6099489710559314
10349,PATT0003450,0.1,0.6843692385817349,0.6787112074964339
10350,PATT0003451,0.001,0.6310081700218222,0.6246449338704954
10351,PATT0003451,0.01,0.6349545124038302,0.6271244428424413
10352,PATT0003451,0.1,0.6934744545085539,0.6881149590184203
10353,PATT0003452,0.001,0.6121218685500579,0.6066571767281995
10354,PATT0003452,0.01,0.6167414958201004,0.6093666780073882
10355,PATT0003452,0.1,0.6840632559905152,0.6784208933075193
10356,PATT0003453,0.001,0.6418074616251306,0.6377080747907325
10357,PATT0003453,0.01,0.6464611716229927,0.640530735740458
10358,PATT0003453,0.1,0.7185829660335243,0.7126613622629062
10359,PATT0003454,0.001,0.6702760913450249,0.664744218793666
10360,PATT0003454,0.01,0.6750909764110116,0.6681952146322722
10361,PATT0003454,0.1,0.7477425626400015,0.7409389087462253
10362,PATT0003455,0.001,0.6506015181628412,0.645229822508437
10363,PATT0003455,0.01,0.6557931455253604,0.6486162585280613
10364,PATT0003455,0.1,0.7380695968247332,0.7310699429710338
10365,PATT0003456,0.001,0.6750270160665297,0.6679526818346629
10366,PATT0003456,0.01,0.6798328162844557,0.6715477246626075
10367,PATT0003456,0.1,0.7467006399019046,0.7401365146416955
10368,PATT0003457,0.001,0.6385599469400494,0.6346293022762838
10369,PATT0003457,0.01,0.6434906265783508,0.637756461683314
10370,PATT0003457,0.1,0.7185829660335243,0.7126613622629062
10371,PATT0003458,0.001,0.6321299361746979,0.6286941403224986
10372,PATT0003458,0.01,0.6374063556337397,0.6317803685676685
10373,PATT0003458,0.1,0.7185829660335243,0.7126613622629062
10374,PATT0003459,0.001,0.6351358448361992,0.6314673384574012
10375,PATT0003459,0.01,0.6400050792017076,0.6342553631183885
10376,PATT0003459,0.1,0.7158660396698622,0.7102535720083553
10377,PATT0003460,0.001,0.6468475089667391,0.6417678344406247
10378,PATT0003460,0.01,0.6521936995228994,0.6452780252566439
10379,PATT0003460,0.1,0.738069601866288,0.7310699481668715
10380,PATT0003461,0.001,0.6628159978035585,0.6565768830538895
10381,PATT0003461,0.01,0.6678413920084908,0.66018714382237
10382,PATT0003461,0.1,0.7457435423175415,0.7391675274632193
10383,PATT0003462,0.001,0.6435598737696576,0.6387434654567047
10384,PATT0003462,0.01,0.6488969145382956,0.642002967519925
10385,PATT0003462,0.1,0.7355826501356467,0.7288121994000654
10386,PATT0003463,0.001,0.6393197869092637,0.635024449072945
10387,PATT0003463,0.01,0.6440008659820757,0.6378045611413689
10388,PATT0003463,0.1,0.7185829660335243,0.7126613622629062
10389,PATT0003464,0.001,0.6327773398107577,0.6287597099340944
10390,PATT0003464,0.01,0.6379303975997511,0.6316176659881768
10391,PATT0003464,0.1,0.7185829660335243,0.7126613622629062
10392,PATT0003465,0.001,0.6358081464475027,0.6319547158842753
10393,PATT0003465,0.01,0.6404266530227881,0.6344168026307031
10394,PATT0003465,0.1,0.7158660396698622,0.7102535720083553
10395,PATT0003466,0.001,0.6478570958523651,0.6424497338981268
10396,PATT0003466,0.01,0.6530211626818219,0.645698055402116
10397,PATT0003466,0.1,0.738069601866288,0.7310699481668715
10398,PATT0003467,0.001,0.6638423074622789,0.6578380126606952
10399,PATT0003467,0.01,0.668635065241728,0.6608534424152323
10400,PATT0003467,0.1,0.7457435423175415,0.7391675274632193
10401,PATT0003468,0.001,0.6444554294419036,0.6395110558947258
10402,PATT0003468,0.01,0.6495799870158909,0.6425133893938875
10403,PATT0003468,0.1,0.7355826501356467,0.7288121994000654
10404,PATT0003469,0.001,0.6312689720516275,0.6276930183185845
10405,PATT0003469,0.01,0.6365824728950062,0.630654708089346
10406,PATT0003469,0.1,0.7185829660335243,0.7126613622629062
10407,PATT0003470,0.001,0.6327544184602211,0.6291355672073221
10408,PATT0003470,0.01,0.6376025063035581,0.6317807020215487
10409,PATT0003470,0.1,0.7158660396698622,0.7102535720083553
10410,PATT0003471,0.001,0.6266158575122383,0.623770784819883
10411,PATT0003471,0.01,0.6320638181115126,0.6265244047856441
10412,PATT0003471,0.1,0.7158660396698622,0.7102535720083553
10413,PATT0003472,0.001,0.6409298228394376,0.6361642550210447
10414,PATT0003472,0.01,0.6462297334833985,0.6392322773353066
10415,PATT0003472,0.1,0.7355826550929259,0.7288122044944534
10416,PATT0003473,0.001,0.6198813407287856,0.6176131631552858
10417,PATT0003473,0.01,0.6240201508586566,0.6198756352101281
10418,PATT0003473,0.1,0.6730537951976961,0.6682760312079462
10419,PATT0003474,0.001,0.6546137031061576,0.652089613811451
10420,PATT0003474,0.01,0.6587978299768488,0.6544839274705985
10421,PATT0003474,0.1,0.7122792744505025,0.7081233149069579
10422,PATT0003475,0.001,0.6226761866718934,0.6190294172114073
10423,PATT0003475,0.01,0.6274203140431587,0.6219250678256455
10424,PATT0003475,0.1,0.6952536301692441,0.6906820410461445
10425,PATT0003476,0.001,0.6693036871724589,0.6670365437619133
10426,PATT0003476,0.01,0.6734699160001738,0.669573328274843
10427,PATT0003476,0.1,0.7176686853757199,0.7138999375340228
10428,PATT0003477,0.001,0.6153525037155421,0.6120499954258224
10429,PATT0003477,0.01,0.619790014725954,0.6148835557773263
10430,PATT0003477,0.1,0.6730537951976961,0.6682760312079462
10431,PATT0003478,0.001,0.6045843701894428,0.6013186458781822
10432,PATT0003478,0.01,0.6095089328166853,0.604330917781987
10433,PATT0003478,0.1,0.671925258603768,0.6671297143076904
10434,PATT0003479,0.001,0.6146397603992688,0.6122973484405831
10435,PATT0003479,0.01,0.619007989725194,0.6147510869827788
10436,PATT0003479,0.1,0.6725599408419499,0.6678210424202582
10437,PATT0003480,0.001,0.6186109529590319,0.6143407152480707
10438,PATT0003480,0.01,0.6235739255910197,0.6175904561451646
10439,PATT0003480,0.1,0.6950895503488298,0.6905037920664889
10440,PATT0003481,0.001,0.6490523051067499,0.6453563058334081
10441,PATT0003481,0.01,0.6533819256499201,0.6482514386073359
10442,PATT0003481,0.1,0.7118503737121014,0.7077212511821369
10443,PATT0003482,0.001,0.618014795373132,0.6142078422671752
10444,PATT0003482,0.01,0.6229434243328722,0.6172701035724818
10445,PATT0003482,0.1,0.6945953227970492,0.6900505781688908
10446,PATT0003483,0.001,0.6158954384783208,0.6126508673635176
10447,PATT0003483,0.01,0.6201058028776081,0.6150306276223035
10448,PATT0003483,0.1,0.6730537951976961,0.6682760312079462
10449,PATT0003484,0.001,0.604950305567238,0.601681278618354
10450,PATT0003484,0.01,0.6096902038980203,0.604304338838831
10451,PATT0003484,0.1,0.671925258603768,0.6671297143076904
10452,PATT0003485,0.001,0.614961267085147,0.6128565547275215
10453,PATT0003485,0.01,0.6192102278324028,0.6147717423308413
10454,PATT0003485,0.1,0.6725599408419499,0.6678210424202582
10455,PATT0003486,0.001,0.619213104974796,0.6152581890392527
10456,PATT0003486,0.01,0.6239741249052384,0.6180053477968885
10457,PATT0003486,0.1,0.6950895503488298,0.6905037920664889
10458,PATT0003487,0.001,0.6497243084683791,0.6467327748483483
10459,PATT0003487,0.01,0.654093784051434,0.6488477969660749
10460,PATT0003487,0.1,0.7118503737121014,0.7077212511821369
10461,PATT0003488,0.001,0.6184601900701101,0.6150924401178014
10462,PATT0003488,0.01,0.6232167166373057,0.6175449889777822
10463,PATT0003488,0.1,0.6945953227970492,0.6900505781688908
10464,PATT0003489,0.001,0.6032311694943909,0.5997125588459895
10465,PATT0003489,0.01,0.6081439464402051,0.6025537326975403
10466,PATT0003489,0.1,0.671925258603768,0.6671297143076904
10467,PATT0003490,0.001,0.6109086853071156,0.6079705528686319
10468,PATT0003490,0.01,0.6153214342779167,0.6103406884580684
10469,PATT0003490,0.1,0.6725599408419499,0.6678210424202582
10470,PATT0003491,0.001,0.6007609726709061,0.5979498624825887
10471,PATT0003491,0.01,0.605765893637554,0.6006549073674378
10472,PATT0003491,0.1,0.671439121709227,0.66668152365446
10473,PATT0003492,0.001,0.6147036524391943,0.610699925662963
10474,PATT0003492,0.01,0.6196354918628287,0.6135231042111214
10475,PATT0003492,0.1,0.6944383651543202,0.6898800528420572
10476,PATT0003493,0.001,0.6481628614629042,0.644966559100054
10477,PATT0003493,0.01,0.6530720206048987,0.6479671454335617
10478,PATT0003493,0.1,0.7268061871145145,0.7212333050472739
10479,PATT0003494,0.001,0.6364290468824753,0.6333382131109568
10480,PATT0003494,0.01,0.641734985674009,0.6363619612842519
10481,PATT0003494,0.1,0.725710606253317,0.7201060975524723
10482,PATT0003495,0.001,0.6447908810782553,0.6424249513770965
10483,PATT0003495,0.01,0.6497166549833526,0.6449130086971844
10484,PATT0003495,0.1,0.7237900174175527,0.718566303305784
10485,PATT0003496,0.001,0.653213056196326,0.6492878526667446
10486,PATT0003496,0.01,0.6585992898686627,0.6528151465706704
10487,PATT0003496,0.1,0.7484011486841972,0.74194167912068
10488,PATT0003497,0.001,0.6814330101322721,0.677893089812114
10489,PATT0003497,0.01,0.6865920684021328,0.6810348022884025
10490,PATT0003497,0.1,0.7642197457727068,0.7582274076392808
10491,PATT0003498,0.001,0.6498214655968955,0.6466616032969791
10492,PATT0003498,0.01,0.6552061414714486,0.6499113526023294
10493,PATT0003498,0.1,0.7453398892585716,0.7391420361473366
10494,PATT0003499,0.001,0.634809491877001,0.6321294807360313
10495,PATT0003499,0.01,0.6402968597991868,0.6353470207714484
10496,PATT0003499,0.1,0.725710606253317,0.7201060975524723
10497,PATT0003500,0.001,0.6406440180518543,0.6382691292701489
10498,PATT0003500,0.01,0.6457663245087332,0.6410460195616313
10499,PATT0003500,0.1,0.7237900174175527,0.718566303305784
10500,PATT0003501,0.001,0.6297870356945966,0.6280545021134272
10501,PATT0003501,0.01,0.6354098221091,0.6309670002408178
10502,PATT0003501,0.1,0.7227308410043825,0.7174730500082361
10503,PATT0003502,0.001,0.645755846922369,0.642608620226839
10504,PATT0003502,0.01,0.6512671178464783,0.6459635622558957
10505,PATT0003502,0.1,0.7453268561363954,0.7391288057345925
10506,PATT0003503,0.001,0.6355110052876304,0.6324120031057656
10507,PATT0003503,0.01,0.6408792433170379,0.6353887331469682
10508,PATT0003503,0.1,0.725710606253317,0.7201060975524723
10509,PATT0003504,0.001,0.6413633117533575,0.6390871448196828
10510,PATT0003504,0.01,0.6462436852481688,0.6415183224815483
